"text","post_text","shared_text","time","video_id","likes","comments","shares"
"Hurricane Irma is now Tropical Storm Irma -- but with a powerful storm surge and floodwaters that are still rising, the storm poses a grave threat to parts of Florida and neighboring states.","Hurricane Irma is now Tropical Storm Irma -- but with a powerful storm surge and floodwaters that are still rising, the storm poses a grave threat to parts of Florida and neighboring states.","","11/09/2017 11:31",1.01561e+16,210,119,71
"Today's Headlines with Korva Coleman: Irma has weakened to a tropical storm, with top sustained winds of 70 mph, and is expected to hit the Florida panhandle later today. Also, the U.N. estimates that 300,000 Rohingya Muslims are fleeing violence in Myanmar. Have a question? Post it in the comments.","Today's Headlines with Korva Coleman: Irma has weakened to a tropical storm, with top sustained winds of 70 mph, and is expected to hit the Florida panhandle later today. Also, the U.N. estimates that 300,000 Rohingya Muslims are fleeing violence in Myanmar. Have a question? Post it in the comments.","","11/09/2017 10:00",1.01561e+16,237,147,35
"The Florida Public Radio Emergency Network continues their live coverage of Major Hurricane Irma as the eye comes ashore in southwest Florida.","The Florida Public Radio Emergency Network continues their live coverage of Major Hurricane Irma as the eye comes ashore in southwest Florida.","","10/09/2017 15:02",1.01561e+16,2714,4026,2623
"Time is running out in South Florida. Tropical Storm force winds are less than 24 hours away and preparations should be rushed to completion. Live coverage continues on all Florida stations through the Florida Public Radio Emergency Network.","Time is running out in South Florida. Tropical Storm force winds are less than 24 hours away and preparations should be rushed to completion. Live coverage continues on all Florida stations through the Florida Public Radio Emergency Network.","","08/09/2017 15:42",1.01561e+16,1893,1772,1104
"The White House is holding a press briefing as Hurricane Irma approaches Florida.

PBS NewsHour was live — at The Trump White House Archived.
September 8, 2017 at 12:48 PM · Washington D.C., United States ·

WATCH LIVE: President Donald Trump's press secretary Sarah Sanders holds White House news briefing.","The White House is holding a press briefing as Hurricane Irma approaches Florida.","PBS NewsHour was live — at The Trump White House Archived.
September 8, 2017 at 12:48 PM · Washington D.C., United States ·

WATCH LIVE: President Donald Trump's press secretary Sarah Sanders holds White House news briefing.","08/09/2017 13:49",1.01558e+16,124,217,0
"Hurricane Irma has leveled Barbuda, brought flooding to Puerto Rico and now may have South Florida in its sights. NPR’s Greg Allen joins us from Miami to give us the latest on the storm’s path, Florida’s preparations and answer some of your questions.","Hurricane Irma has leveled Barbuda, brought flooding to Puerto Rico and now may have South Florida in its sights. NPR’s Greg Allen joins us from Miami to give us the latest on the storm’s path, Florida’s preparations and answer some of your questions.","","07/09/2017 11:22",1.01561e+16,223,154,98
"The National Hurricane Center says Hurricane Irma is churning more than 100 miles northwest of the island of Hispaniola, with top sustained winds of 180 mph. Also, Facebook says inauthentic accounts, likely operated out of Russia, purchased about $100,000 in ads to influence Americans during the 2016 elections. Have a question? Post it in the comments.","The National Hurricane Center says Hurricane Irma is churning more than 100 miles northwest of the island of Hispaniola, with top sustained winds of 180 mph. Also, Facebook says inauthentic accounts, likely operated out of Russia, purchased about $100,000 in ads to influence Americans during the 2016 elections. Have a question? Post it in the comments.","","07/09/2017 10:00",1.01561e+16,260,227,59
"Why did Hurricane Harvey cause so much flooding in Houston? Part of the answer lies in how the city was built – but the rest of the story is about a massive, slow-moving hurricane that brought record rainfall to Southeast Texas.","Why did Hurricane Harvey cause so much flooding in Houston? Part of the answer lies in how the city was built – but the rest of the story is about a massive, slow-moving hurricane that brought record rainfall to Southeast Texas.","","06/09/2017 22:30",1.01561e+16,1644,204,1087
"""They have taken everything from us today, but we are strong people and we will always move forward.""

We spoke with five Houston ""DREAMers"" on Tuesday, the Trump administration announced it would end to the Deferred Action for Childhood Arrivals program, known as DACA.","""They have taken everything from us today, but we are strong people and we will always move forward.""

We spoke with five Houston ""DREAMers"" on Tuesday, the Trump administration announced it would end to the Deferred Action for Childhood Arrivals program, known as DACA.","","06/09/2017 15:45",1.01561e+16,1721,177,1328
"Irma, a Category 5 hurricane, is expected to hit Florida as a major storm this weekend. With 185-mph winds, Irma is very different from Harvey, which hit Texas two weeks ago.","Irma, a Category 5 hurricane, is expected to hit Florida as a major storm this weekend. With 185-mph winds, Irma is very different from Harvey, which hit Texas two weeks ago.","","06/09/2017 11:20",1.01561e+16,350,358,216
"Today’s Headlines with Korva Coleman: Hurricane Irma is moving slowly over the Leeward Islands of the Caribbean, heading toward Puerto Rico and Cuba. Also, President Trump is traveling to North Dakota today to talk about a tax overhaul. Have a question? Post it in the comments.","Today’s Headlines with Korva Coleman: Hurricane Irma is moving slowly over the Leeward Islands of the Caribbean, heading toward Puerto Rico and Cuba. Also, President Trump is traveling to North Dakota today to talk about a tax overhaul. Have a question? Post it in the comments.","","06/09/2017 10:00",1.01561e+16,264,351,44
"China and Russia are calling for a return to negotiations to resolve the North Korean crisis. Switzerland has offered to mediate, and the United States is threatening a new round of sanctions. NPR Shanghai correspondent Rob Schmitz explains the complicated relationship between China and North Korea.","China and Russia are calling for a return to negotiations to resolve the North Korean crisis. Switzerland has offered to mediate, and the United States is threatening a new round of sanctions. NPR Shanghai correspondent Rob Schmitz explains the complicated relationship between China and North Korea.","","05/09/2017 18:50",1.01561e+16,2111,231,1304
"If a timeline of Earth's history were laid out across a football field, where would humans show up? From NPR's Skunk Bear.","If a timeline of Earth's history were laid out across a football field, where would humans show up? From NPR's Skunk Bear.","","05/09/2017 16:32",2.71048e+14,7495,391,7982
"The Trump administration will rescind the Deferred Action for Childhood Arrivals program, or DACA – but only after a delay to let Congress decide whether to save it. NPR political editor Domenico Montanaro discusses the program’s future and tackles some of your questions about Congress’ crowded calendar this month.","The Trump administration will rescind the Deferred Action for Childhood Arrivals program, or DACA – but only after a delay to let Congress decide whether to save it. NPR political editor Domenico Montanaro discusses the program’s future and tackles some of your questions about Congress’ crowded calendar this month.","","05/09/2017 11:27",1.01561e+16,213,370,230
"Today’s Headlines with Korva Coleman: The National Hurricane Center says Hurricane Irma now has top sustained winds of 175 mph as it heads toward the Caribbean islands. Also, Attorney General Jeff Sessions is expected to announce the Trump administration’s position on the DACA program this morning. Have a question? Post it in the comments.","Today’s Headlines with Korva Coleman: The National Hurricane Center says Hurricane Irma now has top sustained winds of 175 mph as it heads toward the Caribbean islands. Also, Attorney General Jeff Sessions is expected to announce the Trump administration’s position on the DACA program this morning. Have a question? Post it in the comments.","","05/09/2017 10:00",1.01561e+16,245,278,34
"“See You In September” is a refrain without romance for Congress this year.","“See You In September” is a refrain without romance for Congress this year.","","02/09/2017 13:20",1.95592e+15,580,33,198
"Japan is the most aged society in the world. After 2006, more Japanese were dying from choking deaths than traffic accidents — so they've developed food for eaters who have trouble swallowing food. Engay-foods are specially molded to look like regular food, but with one big difference: You can swallow them without chewing.","Japan is the most aged society in the world. After 2006, more Japanese were dying from choking deaths than traffic accidents — so they've developed food for eaters who have trouble swallowing food. Engay-foods are specially molded to look like regular food, but with one big difference: You can swallow them without chewing.","","02/09/2017 10:55",1.0156e+16,3020,468,1468
"Leukemia has a new enemy. For the first time, the FDA has approved a cell-based gene therapy drug that targets a type of leukemia that's the most common childhood cancer in the U.S.","Leukemia has a new enemy. For the first time, the FDA has approved a cell-based gene therapy drug that targets a type of leukemia that's the most common childhood cancer in the U.S.","","01/09/2017 11:08",1.0156e+16,2832,200,801
"Remnants of Hurricane Harvey are moving north into Tennessee and Kentucky today; further south, rain has stopped but floodwaters continue to rise. Also, the government says unemployment rose slightly in August. Have a question? Put it the comments.","Remnants of Hurricane Harvey are moving north into Tennessee and Kentucky today; further south, rain has stopped but floodwaters continue to rise. Also, the government says unemployment rose slightly in August. Have a question? Put it the comments.","","01/09/2017 10:00",1.0156e+16,88,86,22
"The route to invention can be unconventional. Discover how the most widely used blood-thinner was discovered by accident. See the whole story here: http://n.pr/2xKbRHZ #warfarin #inventionstories","The route to invention can be unconventional. Discover how the most widely used blood-thinner was discovered by accident. See the whole story here: http://n.pr/2xKbRHZ #warfarin #inventionstories","","31/08/2017 17:05",1.44187e+15,946,65,604
"What is happening at the chemical plant in Crosby, Texas? Early reports of explosions gave way to clarifications from emergency officials and an evacuation order. NPR’s Bill Chappell tries to unravel the confusion in the Harvey-hit town and tackle some of your questions.","What is happening at the chemical plant in Crosby, Texas? Early reports of explosions gave way to clarifications from emergency officials and an evacuation order. NPR’s Bill Chappell tries to unravel the confusion in the Harvey-hit town and tackle some of your questions.","","31/08/2017 11:15",1.0156e+16,124,105,74
"Tropical Storm Harvey has made landfall again in Louisiana – but Houston resident are still struggling to grapple with the ravages of the storm. NPR’s Rebecca Hersher joins us from the city’s downtown convention center to give a better sense of the hardships evacuees are facing now.","Tropical Storm Harvey has made landfall again in Louisiana – but Houston resident are still struggling to grapple with the ravages of the storm. NPR’s Rebecca Hersher joins us from the city’s downtown convention center to give a better sense of the hardships evacuees are facing now.","","30/08/2017 11:33",1.0156e+16,178,129,97
"Today’s Headlines with Korva Coleman: At least eight people have been killed after Tropical Storm Harvey made landfall again in southwestern Louisiana. Also, the U.N. human rights chief is worried that President Trump’s criticism of the media could lead to violence against journalists. Have a question? Post it in the comments.","Today’s Headlines with Korva Coleman: At least eight people have been killed after Tropical Storm Harvey made landfall again in southwestern Louisiana. Also, the U.N. human rights chief is worried that President Trump’s criticism of the media could lead to violence against journalists. Have a question? Post it in the comments.","","30/08/2017 10:00",1.0156e+16,306,244,39
"On this week in 1981, an Indian spiritual leader kicked off a a strange chapter in Oregon's history. Bhagwan Shree Rajneesh and his followers began building a city with the goal that it would be a utopia. At the town's height, Rajneeshpuram had 3,000 people, a public transportation system, a strip mall and a dam. Members of the group ended up committing one of the largest bio-terrorist attacks on U.S. soil in their attempts to influence local government.","On this week in 1981, an Indian spiritual leader kicked off a a strange chapter in Oregon's history. Bhagwan Shree Rajneesh and his followers began building a city with the goal that it would be a utopia. At the town's height, Rajneeshpuram had 3,000 people, a public transportation system, a strip mall and a dam. Members of the group ended up committing one of the largest bio-terrorist attacks on U.S. soil in their attempts to influence local government.","","30/08/2017 01:00",1.01557e+16,7295,1505,5009
"Skunk Bear: The corpse flower (blooming now at the United States Botanic Garden) smells like a combination of rotting fish, stale beer, and feet. Why?","Skunk Bear: The corpse flower (blooming now at the United States Botanic Garden) smells like a combination of rotting fish, stale beer, and feet. Why?","","29/08/2017 18:35",2.69413e+14,3980,525,1900
"Having just one black teacher can increase success among black students. NPR’s Anya Kamenetz explains.","Having just one black teacher can increase success among black students. NPR’s Anya Kamenetz explains.","","29/08/2017 16:14",1.0156e+16,2156,172,741
"As flooding continues in Texas, Americans have opened their pocketbooks in an outpouring of aid. But some types of disaster relief are more effective than others. We tackle your questions about the best ways to provide disaster relief.","As flooding continues in Texas, Americans have opened their pocketbooks in an outpouring of aid. But some types of disaster relief are more effective than others. We tackle your questions about the best ways to provide disaster relief.","","29/08/2017 11:09",1.0156e+16,691,124,513
"Today's Headlines with Korva Coleman: First responders are still rescuing people in Texas who are stranded by flooding. Also, President Trump issued a statement this morning condemning the latest missile launch by North Korea. Have a question? Post it in the comments.","Today's Headlines with Korva Coleman: First responders are still rescuing people in Texas who are stranded by flooding. Also, President Trump issued a statement this morning condemning the latest missile launch by North Korea. Have a question? Post it in the comments.","","29/08/2017 10:00",1.0156e+16,388,278,39
"It’s been one week since millions of Americans came together to look up at the total eclipse. Take a moment to re-live what many called the event of a lifetime.","It’s been one week since millions of Americans came together to look up at the total eclipse. Take a moment to re-live what many called the event of a lifetime.","","28/08/2017 17:00",1.0156e+16,2552,182,1387
"Climate and weather are not the same thing. (Just ask any climate scientist.) But extreme weather events can be linked to global warming. We take your questions on climate change, hurricanes and the devastating floods caused by Harvey.","Climate and weather are not the same thing. (Just ask any climate scientist.) But extreme weather events can be linked to global warming. We take your questions on climate change, hurricanes and the devastating floods caused by Harvey.","","28/08/2017 11:06",1.0156e+16,687,169,234
"Today's Headlines with Korva Coleman: In Houston, officials have started releasing water from flood-control reservoirs to prevent dams from failing, making flooding downstream even worse. Also, Kenya has banned making or using plastic bags, punishable by a fine of up to $38,000. Have a question? Post it in the comments.","Today's Headlines with Korva Coleman: In Houston, officials have started releasing water from flood-control reservoirs to prevent dams from failing, making flooding downstream even worse. Also, Kenya has banned making or using plastic bags, punishable by a fine of up to $38,000. Have a question? Post it in the comments.","","28/08/2017 10:00",1.0156e+16,415,308,58
"They screamed, they cried, they howled at the moon. Watch the nation react to the total solar eclipse.","They screamed, they cried, they howled at the moon. Watch the nation react to the total solar eclipse.","","27/08/2017 10:30",1.0156e+16,6366,490,6317
"Even before the United Kingdom leaves the European Union, the decision to ""Brexit"" has already wrought significant societal and economic changes in the country. London correspondent Frank Langfitt explains what those changes mean for the future of the U.K.","Even before the United Kingdom leaves the European Union, the decision to ""Brexit"" has already wrought significant societal and economic changes in the country. London correspondent Frank Langfitt explains what those changes mean for the future of the U.K.","","26/08/2017 15:50",1.0156e+16,757,71,550
"""I'm going to be like a flying eggplant."" Watch NPR's Asia Correspondent Elise Hu learn what it takes to be a K-pop dance star.","""I'm going to be like a flying eggplant."" Watch NPR's Asia Correspondent Elise Hu learn what it takes to be a K-pop dance star.","","26/08/2017 13:10",1.0156e+16,645,92,122
"The first and foremost job of Congress is to spend money, NPR’s Ron Elving says. Here’s how it’s done ... and what happens if it's not.","The first and foremost job of Congress is to spend money, NPR’s Ron Elving says. Here’s how it’s done ... and what happens if it's not.","","24/08/2017 20:30",1.95241e+15,913,24,415
"Swedish journalist Kim Wall was last seen alive two weeks ago, aboard a submarine that was built by a Danish inventor. On Wednesday, officials said Wall's headless torso had been found, washed ashore near Copenhagen.","Swedish journalist Kim Wall was last seen alive two weeks ago, aboard a submarine that was built by a Danish inventor. On Wednesday, officials said Wall's headless torso had been found, washed ashore near Copenhagen.","","24/08/2017 11:10",1.0156e+16,105,207,60
"#hermesscarf #valentino #progressive #tax #structure. Yes, we’re talking about *that* Instagram post. But because this is NPR, we’re going to talk about what Louise Linton’s eyebrow-raising comment can teach us about tax policy. Join us for a chat about “equal marginal sacrifice,” tax brackets and fairness — no #tomford sunnies necessary.","#hermesscarf #valentino #progressive #tax #structure. Yes, we’re talking about *that* Instagram post. But because this is NPR, we’re going to talk about what Louise Linton’s eyebrow-raising comment can teach us about tax policy. Join us for a chat about “equal marginal sacrifice,” tax brackets and fairness — no #tomford sunnies necessary.","","23/08/2017 11:38",1.0156e+16,561,157,78
"President Trump announced that U.S. forces will be continuing to fight in Afghanistan, in a speech last night that represented an about-face from his earlier rhetoric. He didn’t offer any specific details, although officials say about 4,000 more troops will be deployed. Today on Newstime, we tackle your questions about the war in Afghanistan, which has lasted for nearly 16 years.","President Trump announced that U.S. forces will be continuing to fight in Afghanistan, in a speech last night that represented an about-face from his earlier rhetoric. He didn’t offer any specific details, although officials say about 4,000 more troops will be deployed. Today on Newstime, we tackle your questions about the war in Afghanistan, which has lasted for nearly 16 years.","","22/08/2017 11:04",1.0156e+16,108,169,70
"Today's Headlines with Korva Coleman: President Trump will address the nation this evening on his administration's military plan for Afghanistan. Also, students at the Bluegrass Community and Technical College in Kentucky will launch an 8-foot-tall balloon today, one of many launched as part of a NASA project along the path of the solar eclipse. Have a question? Post it in the comments.","Today's Headlines with Korva Coleman: President Trump will address the nation this evening on his administration's military plan for Afghanistan. Also, students at the Bluegrass Community and Technical College in Kentucky will launch an 8-foot-tall balloon today, one of many launched as part of a NASA project along the path of the solar eclipse. Have a question? Post it in the comments.","","21/08/2017 10:00",1.0156e+16,231,141,34
"People are going crazy for tomorrow's eclipse - but does it hold any interest for modern scientists ? Turns out, yes. Eclipses are still revealing secrets about the sun and the earth.","People are going crazy for tomorrow's eclipse - but does it hold any interest for modern scientists ? Turns out, yes. Eclipses are still revealing secrets about the sun and the earth.","","20/08/2017 11:05",1.0156e+16,1549,51,724
"Watching Monday’s eclipse? Don’t want to fry your eyeballs? You can rig up a sweet viewing set-up with some help from this video.","Watching Monday’s eclipse? Don’t want to fry your eyeballs? You can rig up a sweet viewing set-up with some help from this video.","","19/08/2017 15:20",1.0156e+16,8710,1211,11437
"Take a break from the news and watch the happiest baby facial in the world.","Take a break from the news and watch the happiest baby facial in the world.","","19/08/2017 14:00",1.0156e+16,2933,491,521
"Eclipses aren't just fun to watch -- once upon a time, they helped prove that Newton and Einstein weren't crazy.","Eclipses aren't just fun to watch -- once upon a time, they helped prove that Newton and Einstein weren't crazy.","","19/08/2017 09:16",1.0156e+16,10952,155,10284
"Today's Headlines, with Korva Coleman: Police in Barcelona say they still aren’t sure who drove the van that killed 13 people on a popular promenade in the coastal city and wounded scores more. Also, election officials in Chicago say the personal information of 1.8 million voters was found unsecured on the Internet. Have a question? Post it in the comments.","Today's Headlines, with Korva Coleman: Police in Barcelona say they still aren’t sure who drove the van that killed 13 people on a popular promenade in the coastal city and wounded scores more. Also, election officials in Chicago say the personal information of 1.8 million voters was found unsecured on the Internet. Have a question? Post it in the comments.","","18/08/2017 10:00",1.0156e+16,239,189,40
"Eclipses are more than just natural marvels. Over the centuries, they've spurred major discoveries.","Eclipses are more than just natural marvels. Over the centuries, they've spurred major discoveries.","","17/08/2017 15:23",1.0156e+16,2725,57,1889
"If you drink alcohol, how good are you at tracking your intake? A new study says Americans, especially women, are drinking more -- and that binge-drinking is on the rise.","If you drink alcohol, how good are you at tracking your intake? A new study says Americans, especially women, are drinking more -- and that binge-drinking is on the rise.","","17/08/2017 11:07",1.0156e+16,182,151,106
"Today's Headlines with Korva Coleman: President Trump is renewing his defense of Confederate monuments, amid growing calls for their removal. Also, thousands of people turned out in Charlottesville, Va., last night for an unannounced vigil for peace. Have a question? Post it in the comments.","Today's Headlines with Korva Coleman: President Trump is renewing his defense of Confederate monuments, amid growing calls for their removal. Also, thousands of people turned out in Charlottesville, Va., last night for an unannounced vigil for peace. Have a question? Post it in the comments.","","17/08/2017 10:00",1.0156e+16,254,257,40
"President Trump's stance that violence at a white nationalist rally in Virginia should be blamed ""on both sides"" has drawn fire, especially as Trump has been seen wavering in his criticism of neo-Nazis.","President Trump's stance that violence at a white nationalist rally in Virginia should be blamed ""on both sides"" has drawn fire, especially as Trump has been seen wavering in his criticism of neo-Nazis.","","16/08/2017 11:11",1.0156e+16,346,270,64
"A memorial service is set for today for the woman hit and killed in the crowd protesting white supremacy in Charlottesville, Va. Meanwhile, President Trump continues to draw sharp criticism over his comments blaming ""both sides"" for the Charlottesville violence. Have a question? Post it in the comments.","A memorial service is set for today for the woman hit and killed in the crowd protesting white supremacy in Charlottesville, Va. Meanwhile, President Trump continues to draw sharp criticism over his comments blaming ""both sides"" for the Charlottesville violence. Have a question? Post it in the comments.","","16/08/2017 10:00",1.0156e+16,332,255,51
"The election of French President Emmanuel Macron has breathed new life into Europe. NPR's Eleanor Beardsley explains why.","The election of French President Emmanuel Macron has breathed new life into Europe. NPR's Eleanor Beardsley explains why.","","15/08/2017 14:00",1.0156e+16,1327,72,268
"Why do more and more people have osteoarthritis of the knee? Doctors used to think that the condition is mostly caused by wear and tear, and is growing more common because as the population becomes older and more overweight. But new research says that’s not the case.","Why do more and more people have osteoarthritis of the knee? Doctors used to think that the condition is mostly caused by wear and tear, and is growing more common because as the population becomes older and more overweight. But new research says that’s not the case.","","15/08/2017 11:06",1.0156e+16,326,120,125
"Today's Headlines with Jeanine Herbst: In Alabama, it's Senate primary day, where voters will be picking the candidates who will run to fill the vacancy left by Attorney General Jeff Sessions. Also, in Durham, N.C., protesters at a rally against racism used a rope to pull down a nearly 100-year-old statute of a Confederate soldier. Have a question? Post it in the comments.","Today's Headlines with Jeanine Herbst: In Alabama, it's Senate primary day, where voters will be picking the candidates who will run to fill the vacancy left by Attorney General Jeff Sessions. Also, in Durham, N.C., protesters at a rally against racism used a rope to pull down a nearly 100-year-old statute of a Confederate soldier. Have a question? Post it in the comments.","","15/08/2017 10:00",1.0156e+16,187,134,31
"From member station Oregon Public Broadcasting- OPB: One event links Hindu mythology, the world's first computer, and Albert Einstein. It's happening in the United States on Aug. 21.","From member station Oregon Public Broadcasting- OPB: One event links Hindu mythology, the world's first computer, and Albert Einstein. It's happening in the United States on Aug. 21.","","14/08/2017 13:50",1.01557e+16,1814,64,1036
"At a white supremacist rally in Charlottesville, Virginia, this weekend, a man drove a car into a crowd of counter-protesters, killing Heather Heyer and injuring 19 other people. Attorney General Jeff Sessions says the act was one of domestic terrorism. But that's easier said than prosecuted: It’s rare for a suspect to actually be charged with domestic terrorism as a crime.","At a white supremacist rally in Charlottesville, Virginia, this weekend, a man drove a car into a crowd of counter-protesters, killing Heather Heyer and injuring 19 other people. Attorney General Jeff Sessions says the act was one of domestic terrorism. But that's easier said than prosecuted: It’s rare for a suspect to actually be charged with domestic terrorism as a crime.","","14/08/2017 11:08",1.0156e+16,244,206,92
"Today's Headlines with Korva Coleman: There's a court hearing in Charlottesville, Va., today for the Ohio man accused of ramming his car into a group of counter-protesters at a white supremacist rally over the weekend. Also, Islamist extremists in West Africa are blamed for killing at least 18 people at a restaurant in the capitol of Burkina Faso. Have a question? Post it in the comments.","Today's Headlines with Korva Coleman: There's a court hearing in Charlottesville, Va., today for the Ohio man accused of ramming his car into a group of counter-protesters at a white supremacist rally over the weekend. Also, Islamist extremists in West Africa are blamed for killing at least 18 people at a restaurant in the capitol of Burkina Faso. Have a question? Post it in the comments.","","14/08/2017 10:00",1.0156e+16,256,224,35
"Where mastectomy scars raged, a tattoo garden blooms.

Read the story at http://n.pr/2wIreRj","Where mastectomy scars raged, a tattoo garden blooms.

Read the story at http://n.pr/2wIreRj","","13/08/2017 11:00",1.0156e+16,1860,95,385
"Americans broadly disapprove of the Senate GOP’s health care bill, according to a new NPR/PBS NewsHour/Marist poll. Just 17 percent of those surveyed approve of the plan. NPR’s White House Correspondent Scott Horsley walks us through it.","Americans broadly disapprove of the Senate GOP’s health care bill, according to a new NPR/PBS NewsHour/Marist poll. Just 17 percent of those surveyed approve of the plan. NPR’s White House Correspondent Scott Horsley walks us through it.","","28/06/2017 11:27",1.01558e+16,709,295,282
"In a dual-language classroom, sometimes you’re the student and sometimes you’re the teacher. Here’s what it’s like for 6-year-old Merari. https://npr.org/ELLcomic","In a dual-language classroom, sometimes you’re the student and sometimes you’re the teacher. Here’s what it’s like for 6-year-old Merari. https://npr.org/ELLcomic","","28/06/2017 11:02",1.01558e+16,3266,167,1281
"Ai Weiwei created ""Trace"" while under house arrest in China and could not travel to see its San Francisco debut. Now the artist has his passport back and he was finally able to see ""Trace"" on display at The Hirshhorn Museum and Sculpture Garden. http://n.pr/2tXO4Dj","Ai Weiwei created ""Trace"" while under house arrest in China and could not travel to see its San Francisco debut. Now the artist has his passport back and he was finally able to see ""Trace"" on display at The Hirshhorn Museum and Sculpture Garden. http://n.pr/2tXO4Dj","","28/06/2017 11:01",1.01558e+16,3747,188,1092
"Today's Headlines with Korva Coleman: The Senate Intelligence Committee turns its attention today to Russian interference in European elections as part of an ongoing congressional probe into Russia and the 2016 U.S. election. Meanwhile President Trump is holding a fundraiser for his re-election campaign at the Trump International Hotel just blocks from the White House. Have a question? Post it in the comments.","Today's Headlines with Korva Coleman: The Senate Intelligence Committee turns its attention today to Russian interference in European elections as part of an ongoing congressional probe into Russia and the 2016 U.S. election. Meanwhile President Trump is holding a fundraiser for his re-election campaign at the Trump International Hotel just blocks from the White House. Have a question? Post it in the comments.","","28/06/2017 10:00",1.01558e+16,186,160,48
"What memories does your favorite food stir up? The Spanish inspired dish, picadillo, is popular in the Philippines, where chef and journalist Wilma Consul grew up. It is her go-to comfort food and reminds her of her childhood. In this first Hot Pot video, Consul shows us how to make a healthy version of this dish.","What memories does your favorite food stir up? The Spanish inspired dish, picadillo, is popular in the Philippines, where chef and journalist Wilma Consul grew up. It is her go-to comfort food and reminds her of her childhood. In this first Hot Pot video, Consul shows us how to make a healthy version of this dish.","","28/06/2017 09:08",1.01558e+16,2297,292,1146
"What does it mean when ISIS claims responsibility for an attack and is it credible?","What does it mean when ISIS claims responsibility for an attack and is it credible?","","27/06/2017 19:30",1.01558e+16,140,48,32
"Child marriage has a massive economic impact on countries where it is common. A new report from the World Bank and the International Center for Research on Women shows just how much it costs, and suggests a new strategy for organizations trying to fight the practice. NPR Global Health and Development Correspondent Nurith Aizenman walks us through it.","Child marriage has a massive economic impact on countries where it is common. A new report from the World Bank and the International Center for Research on Women shows just how much it costs, and suggests a new strategy for organizations trying to fight the practice. NPR Global Health and Development Correspondent Nurith Aizenman walks us through it.","","27/06/2017 11:12",1.01558e+16,157,57,79
"With Brexit negotiations in full swing and anti-EU sentiment on the rise in the rest of Europe, NPR asks why the European Union was formed in the first place, what it does today and why many are eager to safeguard it.

Note: An earlier version of this video incorrectly showed Sweden as a member of the eurozone. It is not a member of the eurozone.","With Brexit negotiations in full swing and anti-EU sentiment on the rise in the rest of Europe, NPR asks why the European Union was formed in the first place, what it does today and why many are eager to safeguard it.

Note: An earlier version of this video incorrectly showed Sweden as a member of the eurozone. It is not a member of the eurozone.","","26/06/2017 14:23",1.01558e+16,276,42,109
"Today's Headlines with Korva Coleman: Senate Majority Leader Mitch McConnell plans to put Republicans' health care bill on the floor for a vote this week. Also, the Supreme Court is expected to wrap up its current term today. Have a question? Post it in the comments.","Today's Headlines with Korva Coleman: Senate Majority Leader Mitch McConnell plans to put Republicans' health care bill on the floor for a vote this week. Also, the Supreme Court is expected to wrap up its current term today. Have a question? Post it in the comments.","","26/06/2017 10:00",1.01558e+16,184,182,30
"The training required to become a K-pop performer is no joke. NPR’s Elise Hu and NPR's Code Switch's Kat Chow find out the hard way.

Note: A previous version of this video misidentified the band Red Velvet.","The training required to become a K-pop performer is no joke. NPR’s Elise Hu and NPR's Code Switch's Kat Chow find out the hard way.

Note: A previous version of this video misidentified the band Red Velvet.","","26/06/2017 10:00",1.01558e+16,198,43,63
"Five years ago today, the world lost Lonesome George, a famous tortoise from the Galapagos. For decades researchers tried to find a female of George's species to preserve his bloodline, but he died childless. NPR's science youtube channel, Skunk Bear, offered up this musical memorial.","Five years ago today, the world lost Lonesome George, a famous tortoise from the Galapagos. For decades researchers tried to find a female of George's species to preserve his bloodline, but he died childless. NPR's science youtube channel, Skunk Bear, offered up this musical memorial.","","24/06/2017 13:27",1.01557e+16,2214,291,1374
"Attendees at the Timbers vs. Sounders game Sunday in Portland — a huge soccer rivalry — will take part in the home team's 80th-minute tradition, singing ""You Are My Sunshine."" Meet Jim Serrill, the Timbers' original logger mascot, who started that tradition after a family tragedy. It wasn't the first time the soccer world showed him love and support when he needed it most.

Get the rest of the story from Oregon Public Broadcasting- OPB: http://bit.ly/2sD6J8s","Attendees at the Timbers vs. Sounders game Sunday in Portland — a huge soccer rivalry — will take part in the home team's 80th-minute tradition, singing ""You Are My Sunshine."" Meet Jim Serrill, the Timbers' original logger mascot, who started that tradition after a family tragedy. It wasn't the first time the soccer world showed him love and support when he needed it most.

Get the rest of the story from Oregon Public Broadcasting- OPB: http://bit.ly/2sD6J8s","","24/06/2017 12:03",1.01555e+16,3919,363,2097
"The training required to become a K-pop performer is no joke. NPR’s Elise Hu and NPR's Code Switch's Kat Chow find out the hard way.

Note: A previous version of this video misidentified the band Red Velvet.","The training required to become a K-pop performer is no joke. NPR’s Elise Hu and NPR's Code Switch's Kat Chow find out the hard way.

Note: A previous version of this video misidentified the band Red Velvet.","","23/06/2017 14:08",1.01558e+16,758,168,194
"After her stroke, doctors told Milena Channing, ""You're blind and that's it."" But a little while later, she started seeing strange apparitions of moving objects - steam from a coffee cup, a car on the street, rain from the sky. ""Hallucinations,"" her doctors said. But the visions were real - served up by a forgotten corner of her brain.","After her stroke, doctors told Milena Channing, ""You're blind and that's it."" But a little while later, she started seeing strange apparitions of moving objects - steam from a coffee cup, a car on the street, rain from the sky. ""Hallucinations,"" her doctors said. But the visions were real - served up by a forgotten corner of her brain.","","23/06/2017 14:01",1.01557e+16,4322,164,1386
